outletCode,latitude,longitude,outletType,outletCategory
customer_id_1054,30.1522007,31.40519905,type_8,category_2
customer_id_1051,30.15049934,31.4029007,type_8,category_2
customer_id_1050,30.06570053,31.26099968,type_8,category_2
customer_id_1041,30.04380035,31.37030029,type_8,category_2
customer_id_1037,30.03860092,31.24200058,type_8,category_2
customer_id_1035,30.09300041,31.28560066,type_8,category_2
customer_id_2413,30.11330032,31.31710052,type_8,category_2
customer_id_1055,30.14719963,31.40309906,type_8,category_2
customer_id_2414,30.08939934,31.27350044,type_8,category_2
customer_id_1081,30.15089989,31.40209961,type_8,category_2
customer_id_1087,30.03420067,31.25169945,type_8,category_2
customer_id_2375,29.98769951,31.28660011,type_8,category_2
customer_id_1116,30.04409981,31.36829948,type_8,category_2
customer_id_1115,30.15040016,31.39970016,type_8,category_2
customer_id_1113,30.1480999,31.40180016,type_8,category_2
customer_id_1058,30.1522007,31.40390015,type_8,category_2
customer_id_2403,30.13360023,31.34810066,type_8,category_2
customer_id_1059,30.04599953,31.33289909,type_8,category_2
customer_id_1068,30.04109955,31.33309937,type_8,category_2
customer_id_2123,30.12439919,31.30369949,type_8,category_2
customer_id_1921,30.04640007,31.32410049,type_8,category_2
customer_id_1868,29.98760033,31.28590012,type_8,category_2
customer_id_1920,30.15119934,31.4034996,type_8,category_2
customer_id_1908,30.11790085,31.31870079,type_8,category_2
customer_id_1898,30.07780075,31.25160027,type_8,category_2
customer_id_1889,30.15060043,31.4029007,type_8,category_2
customer_id_1886,30.03849983,31.24239922,type_8,category_2
customer_id_2379,30.09569931,31.32600021,type_8,category_2
customer_id_1877,30.06559944,31.27289963,type_8,category_2
customer_id_1874,30.08440018,31.28219986,type_8,category_2
customer_id_1912,30.03890038,31.3397007,type_8,category_2
customer_id_2278,30.00720024,31.33200073,type_8,category_2
customer_id_2279,29.98520088,31.24830055,type_8,category_2
customer_id_1305,30.03800011,31.21030045,type_8,category_2
customer_id_1077,30.1196003,31.31739998,type_8,category_2
customer_id_1074,30.09329987,31.28479958,type_8,category_2
customer_id_1073,30.10960007,31.32049942,type_8,category_2
customer_id_1876,30.06509972,31.27230072,type_8,category_2
customer_id_2432,29.98789978,31.2852993,type_8,category_2
customer_id_1111,30.08379936,31.23679924,type_8,category_2
customer_id_1105,30.11260033,31.29310036,type_8,category_2
customer_id_942,29.83989906,31.33519936,type_8,category_2
customer_id_939,30.03879929,31.24090004,type_8,category_2
customer_id_936,30.02090073,31.22699928,type_8,category_2
customer_id_934,30.08499908,31.28680038,type_8,category_2
customer_id_933,30.13089943,31.35400009,type_8,category_2
customer_id_2451,30.08040047,31.28319931,type_8,category_2
customer_id_1032,30.06170082,31.25320053,type_8,category_2
customer_id_979,30.15390015,31.40410042,type_8,category_2
customer_id_987,30.06279945,31.25670052,type_8,category_2
customer_id_1027,30.04739952,31.27980042,type_8,category_2
customer_id_1020,30.0807991,31.25580025,type_8,category_2
customer_id_1008,30.15229988,31.40550041,type_8,category_2
customer_id_2066,30.15049934,31.40169907,type_8,category_2
customer_id_1005,30.04430008,31.37649918,type_8,category_2
customer_id_2428,29.98139954,31.24160004,type_8,category_2
customer_id_981,30.0734005,31.24239922,type_8,category_2
customer_id_999,30.0177002,31.24769974,type_8,category_2
customer_id_944,30.07139969,31.25709915,type_8,category_2
customer_id_949,30.06459999,31.45610046,type_8,category_2
customer_id_951,30.06279945,31.25659943,type_8,category_2
customer_id_972,30.06419945,31.27510071,type_8,category_2
customer_id_2385,30.04190063,31.37660027,type_8,category_2
customer_id_2386,30.06739998,31.27860069,type_8,category_2
customer_id_1101,30.03860092,31.24220085,type_8,category_2
customer_id_1099,30.04319954,31.2567997,type_8,category_2
customer_id_1094,30.08250046,31.23509979,type_8,category_2
customer_id_1092,30.11429977,31.31259918,type_8,category_2
customer_id_2391,29.98690033,31.28289986,type_8,category_2
customer_id_1102,30.06500053,31.27230072,type_8,category_2
customer_id_1110,30.14240074,31.34329987,type_8,category_2
customer_id_1118,29.65920067,31.30540085,type_8,category_2
customer_id_2420,29.89559937,31.29249954,type_8,category_2
customer_id_967,30.06509972,31.27219963,type_8,category_2
customer_id_966,30.04269981,31.24489975,type_8,category_2
customer_id_2445,29.99200058,31.29120064,type_8,category_2
customer_id_2446,29.99099922,31.2779007,type_8,category_2
customer_id_956,30.04409981,31.36800003,type_8,category_2
customer_id_954,30.07060051,31.2390995,type_8,category_2
customer_id_952,30.06270027,31.25869942,type_8,category_2
customer_id_1033,30.06170082,31.25320053,type_8,category_2
customer_id_486,30.12000084,31.12709999,type_6,category_2
customer_id_2601,30.00740051,31.33009911,type_8,category_2
customer_id_347,30.0048008,31.20999908,type_8,category_2
customer_id_33,30.1406002,31.33370018,type_6,category_2
customer_id_52,30.13660049,31.29100037,type_6,category_2
customer_id_87,30.35950089,31.19820023,type_6,category_2
customer_id_231,30.04080009,31.18050003,type_6,category_2
customer_id_111,30.17919922,31.2798996,type_6,category_2
customer_id_193,30.20019913,31.13570023,type_6,category_2
customer_id_1986,30.06819916,31.27070045,type_6,category_2
customer_id_1980,29.96680069,30.9489994,type_6,category_2
customer_id_199,30.17070007,31.22459984,type_6,category_2
customer_id_225,29.99530029,31.15439987,type_6,category_2
customer_id_1952,29.92620087,30.90099907,type_6,category_2
customer_id_181,30.20949936,31.12700081,type_6,category_2
customer_id_1860,29.95100021,31.24200058,type_6,category_2
customer_id_930,30.08729935,31.29980087,type_6,category_2
customer_id_1766,30.43000031,31.25830078,type_6,category_2
customer_id_339,29.93449974,31.18959999,type_6,category_2
customer_id_1789,30.29759979,31.15130043,type_6,category_2
customer_id_32,30.15780067,31.31489944,type_6,category_2
customer_id_1786,30.30870056,31.20709991,type_6,category_2
customer_id_28,30.14830017,31.25119972,type_6,category_2
customer_id_228,29.9958992,31.15189934,type_6,category_2
customer_id_529,30.53120041,31.25289917,type_6,category_2
customer_id_361,29.96369934,30.94619942,type_6,category_2
customer_id_240,29.99489975,31.15029907,type_6,category_2
customer_id_241,29.99489975,31.15040016,type_6,category_2
customer_id_247,30.03479958,31.1019001,type_6,category_2
customer_id_248,29.99670029,31.15710068,type_6,category_2
customer_id_255,29.99609947,31.15530014,type_6,category_2
customer_id_1916,29.88010025,31.27519989,type_6,category_2
customer_id_237,30.0095005,31.17690086,type_6,category_2
customer_id_264,30.14389992,31.13339996,type_6,category_2
customer_id_1903,30.15399933,31.40309906,type_6,category_2
customer_id_1897,30.23690033,31.24640083,type_6,category_2
customer_id_1887,30.04030037,31.24760056,type_6,category_2
customer_id_287,30.09980011,31.21750069,type_6,category_2
customer_id_1904,29.57749939,31.28210068,type_6,category_2
customer_id_297,30.07390022,31.21080017,type_6,category_2
customer_id_1946,30.01749992,31.23520088,type_6,category_2
customer_id_18,30.15430069,31.40769958,type_6,category_2
customer_id_352,29.84679985,31.24139977,type_6,category_2
customer_id_490,30.03560066,31.21179962,type_7,category_2
customer_id_143,30.15340042,31.23810005,type_7,category_2
customer_id_2532,30.10860062,31.37240028,type_8,category_2
customer_id_2531,30.12330055,31.34519958,type_8,category_2
customer_id_2530,30.06489944,31.26059914,type_8,category_2
customer_id_384,30.03380013,31.00119972,type_8,category_2
customer_id_2527,30.09480095,31.32320023,type_8,category_2
customer_id_776,30.04360008,31.3281002,type_8,category_2
customer_id_309,29.99029922,31.16390038,type_8,category_2
customer_id_823,30.11260033,31.32999992,type_8,category_2
customer_id_673,30.47319984,31.19280052,type_8,category_2
customer_id_2569,30.06380081,31.26110077,type_8,category_2
customer_id_192,30.21850014,31.21269989,type_8,category_2
customer_id_688,30.15340042,31.27350044,type_8,category_2
customer_id_190,30.18199921,31.22470093,type_8,category_2
customer_id_711,30.57309914,31.30660057,type_8,category_2
customer_id_2562,30.06780052,31.36590004,type_8,category_2
customer_id_713,29.96820068,31.10289955,type_8,category_2
customer_id_187,30.18190002,31.22400093,type_8,category_2
customer_id_787,30.0428009,31.24119949,type_8,category_2
customer_id_784,30.15259933,31.40340042,type_8,category_2
customer_id_761,30.15209961,31.40509987,type_8,category_2
customer_id_76,30.13699913,31.25079918,type_8,category_2
customer_id_505,30.12000084,31.14760017,type_7,category_2
customer_id_562,30.54969978,31.26539993,type_7,category_2
customer_id_2109,30.1515007,31.40430069,type_7,category_2
customer_id_2344,30.04660034,31.35470009,type_7,category_2
customer_id_82,30.14459991,31.25099945,type_8,category_2
customer_id_762,30.03490067,31.26029968,type_8,category_2
customer_id_813,30.14990044,31.39999962,type_8,category_2
customer_id_806,30.06229973,31.27079964,type_8,category_2
customer_id_1749,29.83679962,31.3314991,type_6,category_2
customer_id_804,30.15189934,31.39959908,type_8,category_2
customer_id_767,30.04400063,31.36790085,type_8,category_2
customer_id_768,30.03860092,31.24200058,type_8,category_2
customer_id_793,30.14789963,31.40250015,type_8,category_2
customer_id_2539,29.96619987,31.26110077,type_8,category_2
customer_id_772,30.03179932,31.25519943,type_8,category_2
customer_id_790,30.06970024,31.27149963,type_8,category_2
customer_id_777,30.06520081,31.2621994,type_8,category_2
customer_id_779,30.04669952,31.28149986,type_8,category_2
customer_id_795,30.05730057,31.35160065,type_8,category_2
customer_id_675,30.23360062,31.26849937,type_6,category_2
customer_id_1197,30.04780006,31.32139969,type_6,category_2
customer_id_661,30.04030037,31.24300003,type_6,category_2
customer_id_1697,30.04450035,31.09550095,type_6,category_2
customer_id_1682,30.21839905,31.21229935,type_6,category_2
customer_id_1662,30.17930031,31.25119972,type_6,category_2
customer_id_109,30.23310089,31.27099991,type_5,category_2
customer_id_410,29.94779968,30.90570068,type_6,category_2
customer_id_1653,30.14010048,31.07830048,type_6,category_2
customer_id_1645,30.16410065,30.9993,type_6,category_2
customer_id_423,30.05010033,31.19099998,type_6,category_2
customer_id_1627,30.14310074,31.13689995,type_6,category_2
customer_id_1617,30.18120003,31.2241993,type_6,category_2
customer_id_1601,30.14959908,31.14220047,type_6,category_2
customer_id_1572,30.19249916,31.35709953,type_6,category_2
customer_id_443,30.05179977,31.19020081,type_6,category_2
customer_id_444,30.05120087,31.19050026,type_6,category_2
customer_id_1656,30.17060089,31.04319954,type_6,category_2
customer_id_1317,30.0678997,31.20470047,type_6,category_2
customer_id_538,30.46030045,31.18429947,type_6,category_2
customer_id_1701,30.04999924,31.09560013,type_6,category_2
customer_id_392,29.96699905,30.95129967,type_6,category_2
customer_id_375,30.15839958,31.03219986,type_6,category_2
customer_id_450,30.11490059,31.20940018,type_6,category_2
customer_id_1454,30.10009956,31.22240067,type_6,category_2
customer_id_494,30.17009926,31.03910065,type_6,category_2
customer_id_1452,30.01250076,31.19179916,type_6,category_2
customer_id_495,30.15640068,31.03370094,type_6,category_2
customer_id_1515,30.07830048,31.11470032,type_6,category_2
customer_id_1448,29.87389946,31.25519943,type_6,category_2
customer_id_1435,30.27490044,30.93889999,type_6,category_2
customer_id_503,30.19630051,31.03779984,type_6,category_2
customer_id_1273,30.15250015,31.39889908,type_6,category_2
customer_id_1395,29.95190048,30.90270042,type_6,category_2
customer_id_1387,30.25169945,31.36009979,type_6,category_2
customer_id_1377,30.25169945,31.36050034,type_6,category_2
customer_id_527,30.38409996,31.20879936,type_6,category_2
customer_id_1373,29.88500023,31.24259949,type_6,category_2
customer_id_1363,30.25090027,31.35849953,type_6,category_2
customer_id_1438,30.44339943,31.16139984,type_6,category_2
customer_id_1356,30.30809975,31.32060051,type_6,category_2
customer_id_1524,30.4647007,31.18869972,type_6,category_2
customer_id_508,30.55080032,31.26959991,type_6,category_2
customer_id_718,29.9946003,31.14550018,type_8,category_2
customer_id_736,29.90719986,31.26049995,type_6,category_2
customer_id_752,29.9843998,31.10810089,type_6,category_2
customer_id_574,30.37599945,31.15559959,type_6,category_2
customer_id_578,30.27820015,31.20599937,type_6,category_2
customer_id_583,30.24620056,31.24769974,type_6,category_2
customer_id_588,30.38870049,31.2765007,type_6,category_2
customer_id_589,30.24550056,31.23450089,type_6,category_2
customer_id_1245,30.08060074,31.26040077,type_6,category_2
customer_id_1242,30.02899933,31.26959991,type_6,category_2
customer_id_590,30.24300003,31.24139977,type_6,category_2
customer_id_1238,29.57649994,31.29730034,type_6,category_2
customer_id_594,30.24419975,31.27549934,type_6,category_2
customer_id_596,29.99740028,31.16629982,type_6,category_2
customer_id_603,30.45759964,31.19039917,type_6,category_2
customer_id_1222,30.04150009,31.29599953,type_6,category_2
customer_id_1221,30.03289986,31.29669952,type_6,category_2
customer_id_644,30.1473999,31.40209961,type_6,category_2
customer_id_1211,30.08419991,31.2723999,type_6,category_2
customer_id_660,29.81870079,31.38050079,type_6,category_2
customer_id_563,30.29920006,31.14319992,type_6,category_2
customer_id_679,30.17539978,31.21570015,type_6,category_2
customer_id_685,30.14789963,31.32299995,type_6,category_2
customer_id_693,29.98460007,31.11179924,type_6,category_2
customer_id_759,30.0333004,31.25259972,type_6,category_2
customer_id_1132,30.18120003,31.41869926,type_6,category_2
customer_id_1129,30.15229988,31.4029007,type_6,category_2
customer_id_1127,30.09630013,31.26670074,type_6,category_2
customer_id_1112,30.14959908,31.40169907,type_6,category_2
customer_id_789,30.10580063,31.30599976,type_6,category_2
customer_id_1171,30.04229927,31.25189972,type_6,category_2
customer_id_1080,29.98749924,31.28540039,type_6,category_2
customer_id_1162,29.98789978,31.28689957,type_6,category_2
customer_id_1034,30.04299927,31.32670021,type_6,category_2
customer_id_1030,30.07740021,31.26860046,type_6,category_2
customer_id_1028,29.98880005,31.28549957,type_6,category_2
customer_id_1024,30.09989929,31.2779007,type_6,category_2
customer_id_871,30.0435009,31.25110054,type_6,category_2
customer_id_886,30.06609917,31.26070023,type_6,category_2
customer_id_986,30.10759926,31.32889938,type_6,category_2
customer_id_899,30.12789917,31.34550095,type_6,category_2
customer_id_1065,29.98900032,31.28510094,type_6,category_2
customer_id_860,30.03179932,31.25620079,type_6,category_2
customer_id_719,29.97139931,31.10429955,type_8,category_2
customer_id_725,30.00160027,31.1364994,type_8,category_2
customer_id_185,30.13100052,31.26239967,type_8,category_2
customer_id_321,29.9897995,31.18919945,type_8,category_2
customer_id_438,30.07530022,31.15679932,type_8,category_2
customer_id_454,30.06599998,31.1916008,type_8,category_2
customer_id_455,30.00029945,31.21109962,type_8,category_2
customer_id_456,30.0510006,31.19059944,type_8,category_2
customer_id_2674,30.05089951,31.2894001,type_8,category_2
customer_id_2673,30.06949997,31.24629974,type_8,category_2
customer_id_2682,30.07189941,31.24830055,type_8,category_2
customer_id_460,29.9666996,30.94869995,type_8,category_2
customer_id_461,30.07460022,31.16519928,type_8,category_2
customer_id_2670,30.0447998,31.32509995,type_8,category_2
customer_id_293,30.14170074,31.14030075,type_8,category_2
customer_id_2669,29.90970039,31.28960037,type_8,category_2
customer_id_464,29.94709969,30.91500092,type_8,category_2
customer_id_530,30.47060013,31.1704998,type_8,category_2
customer_id_2683,0,30.07189941,type_8,category_2
customer_id_467,30.04879951,31.12350082,type_8,category_2
customer_id_493,30.15379906,31.03450012,type_8,category_2
customer_id_2726,30.06819916,31.27059937,type_8,category_2
customer_id_2684,30.07780075,31.24990082,type_8,category_2
customer_id_929,30.12619972,31.34980011,type_8,category_2
customer_id_501,30.0442009,31.17110062,type_8,category_2
customer_id_2643,30.05830002,31.35840034,type_8,category_2
customer_id_502,29.99430084,31.20929909,type_8,category_2
customer_id_2728,30.04579926,31.32460022,type_8,category_2
customer_id_436,30.05139923,31.18460083,type_8,category_2
customer_id_2714,30.12639999,31.33189964,type_8,category_2
customer_id_2640,29.98789978,31.28680038,type_8,category_2
customer_id_504,30.1208992,31.12639999,type_8,category_2
customer_id_2665,30.0951004,31.32419968,type_8,category_2
customer_id_2637,30.06209946,31.26210022,type_8,category_2
customer_id_434,30.07290077,31.1602993,type_8,category_2
customer_id_2730,30.16699982,31.41620064,type_8,category_2
customer_id_2713,30.02190018,31.22610092,type_8,category_2
customer_id_515,30.34910011,31.20170021,type_8,category_2
customer_id_258,30.08029938,31.22050095,type_8,category_2
customer_id_518,30.3647995,31.14760017,type_8,category_2
customer_id_2732,30.14669991,31.40029907,type_8,category_2
customer_id_2712,29.98679924,31.28560066,type_8,category_2
customer_id_2636,30.08169937,31.26980019,type_8,category_2
customer_id_500,30.16810036,31.02709961,type_8,category_2
customer_id_478,30.02939987,31.20479965,type_8,category_2
customer_id_2662,30.04680061,31.37389946,type_8,category_2
customer_id_210,30.03849983,31.18379974,type_8,category_2
customer_id_2588,30.04500008,31.32649994,type_8,category_2
customer_id_638,29.96559906,31.26079941,type_8,category_2
customer_id_642,30.15229988,31.40539932,type_8,category_2
customer_id_2585,30.04490089,31.37140083,type_8,category_2
customer_id_643,30.0230999,31.23150063,type_8,category_2
customer_id_396,29.96649933,30.94910049,type_8,category_2
customer_id_351,29.99010086,31.16250038,type_8,category_2
customer_id_2582,30.09219933,31.24469948,type_8,category_2
customer_id_2581,30.06819916,31.36540031,type_8,category_2
customer_id_645,30.09939957,31.26399994,type_8,category_2
customer_id_649,30.08399963,31.28210068,type_8,category_2
customer_id_2578,29.9878006,31.28479958,type_8,category_2
customer_id_650,30.06119919,31.27449989,type_8,category_2
customer_id_2752,30.15309906,31.40500069,type_8,category_2
customer_id_2716,30.15390015,31.40449905,type_8,category_2
customer_id_224,30.01880074,31.19300079,type_8,category_2
customer_id_219,29.99970055,31.13940048,type_8,category_2
customer_id_373,30.04179955,31.00819969,type_8,category_2
customer_id_629,30.06170082,31.35770035,type_8,category_2
customer_id_628,30.02230072,31.23430061,type_8,category_2
customer_id_2661,30.15130043,31.4041996,type_8,category_2
customer_id_483,30.12579918,31.12750053,type_8,category_2
customer_id_2722,30.11300087,31.32970047,type_8,category_2
customer_id_285,30.10470009,31.19319916,type_8,category_2
customer_id_282,30.10919952,31.17910004,type_8,category_2
customer_id_279,30.1718998,31.11359978,type_8,category_2
customer_id_489,30.16900063,31.03370094,type_8,category_2
customer_id_466,30.08609962,31.22260094,type_8,category_2
customer_id_479,30.02969933,31.20479965,type_8,category_2
customer_id_662,30.14609909,31.40060043,type_8,category_2
customer_id_419,30.10770035,31.20050049,type_8,category_2
customer_id_221,30.00209999,31.15159988,type_8,category_2
customer_id_606,30.03700066,31.24740028,type_8,category_2
customer_id_607,29.98760033,31.28590012,type_8,category_2
customer_id_615,30.09410095,31.32150078,type_8,category_2
customer_id_616,30.15209961,31.40509987,type_8,category_2
customer_id_622,30.15410042,31.40390015,type_8,category_2
customer_id_624,29.97809982,31.24440002,type_8,category_2
customer_id_531,30.45779991,31.17959976,type_8,category_2
customer_id_406,29.88809967,31.0659008,type_8,category_2
customer_id_499,30.04439926,31.17309952,type_8,category_2
customer_id_497,30.03779984,31.20960045,type_8,category_2
customer_id_2483,30.23419952,31.33289909,type_8,category_2
customer_id_2777,30.10700035,31.32299995,type_8,category_2
customer_id_3,30.04109955,31.33679962,type_8,category_2
customer_id_900,30.09889984,31.2901001,type_8,category_2
customer_id_901,30.0442009,31.3260994,type_8,category_2
customer_id_902,30.08180046,31.23609924,type_8,category_2
customer_id_2478,30.09199905,31.27709961,type_8,category_2
customer_id_2490,30.08099937,31.28389931,type_8,category_2
customer_id_2477,30.11370087,31.32929993,type_8,category_2
customer_id_904,30.03499985,31.25230026,type_8,category_2
customer_id_2474,30.08620071,31.28660011,type_8,category_2
customer_id_2473,30.08620071,31.28660011,type_8,category_2
customer_id_2472,30.15189934,31.39830017,type_8,category_2
customer_id_906,30.03840065,31.25979996,type_8,category_2
customer_id_908,30.03809929,31.24449921,type_8,category_2
customer_id_2469,30.08539963,31.28590012,type_8,category_2
customer_id_2468,30.21870041,31.20540047,type_8,category_2
customer_id_897,29.63599968,31.30279922,type_8,category_2
customer_id_896,29.96660042,31.26160049,type_8,category_2
customer_id_2486,30.09460068,31.32259941,type_8,category_2
customer_id_2487,29.98819923,31.2866993,type_8,category_2
customer_id_751,29.90119934,31.26840019,type_8,category_2
customer_id_2555,30.11790085,31.33620071,type_8,category_2
customer_id_184,30.13100052,31.2621994,type_8,category_2
customer_id_2554,30.10040092,31.32789993,type_8,category_2
customer_id_2553,30.1072998,31.3696003,type_8,category_2
customer_id_2552,30.07979965,31.32670021,type_8,category_2
customer_id_2551,30.11680031,31.29089928,type_8,category_2
customer_id_2704,30.15049934,31.40169907,type_8,category_2
customer_id_914,30.09499931,31.32410049,type_8,category_2
customer_id_757,30.11160088,31.31089973,type_8,category_2
customer_id_395,29.97529984,30.93670082,type_8,category_2
customer_id_2545,30.11199951,31.30480003,type_8,category_2
customer_id_2544,30.05620003,31.34449959,type_8,category_2
customer_id_37,30.12639999,31.27029991,type_8,category_2
customer_id_2519,30.13080025,31.35470009,type_8,category_2
customer_id_670,30.45820045,31.19790077,type_8,category_2
customer_id_890,30.09420013,31.32150078,type_8,category_2
customer_id_893,30.09370041,31.32040024,type_8,category_2
customer_id_760,30.15159988,31.4034996,type_8,category_2
customer_id_498,30.04439926,31.17309952,type_8,category_2
customer_id_917,30.04100037,31.24620056,type_8,category_2
customer_id_921,30.05610085,31.45730019,type_8,category_2
customer_id_2771,29.9878006,31.28680038,type_8,category_2
customer_id_863,30.0659008,31.26180077,type_8,category_2
customer_id_2773,29.98670006,31.2852993,type_8,category_2
customer_id_2500,29.97960091,31.24309921,type_8,category_2
customer_id_866,30.04369926,31.3701992,type_8,category_2
customer_id_870,30.09539986,31.3253994,type_8,category_2
customer_id_9,29.98749924,31.28660011,type_8,category_2
customer_id_2496,30.04050064,31.36980057,type_8,category_2
customer_id_873,30.14699936,31.40019989,type_8,category_2
customer_id_874,30.01869965,31.22750092,type_8,category_2
customer_id_855,30.03860092,31.24220085,type_8,category_2
customer_id_2753,30.15250015,31.3987999,type_8,category_2
customer_id_2574,30.01790047,31.23530006,type_8,category_2
customer_id_2727,30.09440041,31.24379921,type_8,category_2
customer_id_437,30.05139923,31.1814003,type_8,category_2
customer_id_2650,30.03840065,31.33300018,type_8,category_2
customer_id_2649,29.98419952,31.30870056,type_8,category_2
customer_id_2703,30.03499985,31.26029968,type_8,category_2
customer_id_859,30.1522007,31.40500069,type_8,category_2
customer_id_858,30.06550026,31.26029968,type_8,category_2
customer_id_848,30.15099907,31.40469933,type_8,category_2
customer_id_928,30.0673008,31.27079964,type_8,category_2
customer_id_2476,29.98760033,31.28610039,type_8,category_2
customer_id_829,30.0442009,31.3689003,type_8,category_2
customer_id_879,29.96529961,31.2609005,type_8,category_2
customer_id_2518,29.98469925,31.28730011,type_8,category_2
customer_id_2517,30.15250015,31.40480042,type_8,category_2
customer_id_837,30.09569931,31.3253994,type_8,category_2
customer_id_377,29.95339966,30.93400002,type_8,category_2
customer_id_919,30.15209961,31.40530014,type_8,category_2
customer_id_2515,30.13380051,31.36429977,type_8,category_2
customer_id_2513,30.06380081,31.25699997,type_8,category_2
customer_id_2512,30.03730011,31.2465992,type_8,category_2
customer_id_838,30.13059998,31.36249924,type_8,category_2
customer_id_839,30.04770088,31.32229996,type_8,category_2
customer_id_2509,29.98740005,31.28520012,type_8,category_2
customer_id_844,30.15099907,31.4034996,type_8,category_2
customer_id_845,30.06909943,31.27059937,type_8,category_2
customer_id_2492,30.04360008,31.32850075,type_8,category_2
customer_id_2514,30.04980087,31.32859993,type_8,category_2
customer_id_110,30.22389984,31.28919983,type_5,category_2
customer_id_426,30.04170036,31.2112999,type_5,category_2
customer_id_112,30.33349991,31.27860069,type_5,category_2
customer_id_2287,30.04089928,31.37229919,type_4,category_2
customer_id_2537,29.98550034,31.31110001,type_4,category_2
customer_id_2161,30.04969978,31.34810066,type_4,category_2
customer_id_1023,30.04789925,31.3220005,type_4,category_2
customer_id_686,30.22229958,31.35910034,type_4,category_2
customer_id_2252,30.10400009,31.3784008,type_4,category_2
customer_id_300,30.0904007,31.21229935,type_4,category_2
customer_id_1061,30.15279961,31.40449905,type_4,category_2
customer_id_1280,30.04640007,31.32489967,type_4,category_2
customer_id_1281,30.09819984,31.34180069,type_4,category_2
customer_id_1026,30.06609917,31.2609005,type_4,category_2
customer_id_2255,30.17309952,31.41209984,type_4,category_2
customer_id_1277,30.09840012,31.26370049,type_4,category_2
customer_id_1031,30.13170052,31.3553009,type_4,category_2
customer_id_1021,30.07769966,31.26880074,type_4,category_2
customer_id_2567,30.03840065,31.27230072,type_4,category_2
customer_id_1025,30.14920044,31.40159988,type_4,category_2
customer_id_1060,30.07550049,31.26790047,type_4,category_2
customer_id_2286,30.08230019,31.26460075,type_4,category_2
customer_id_1057,30.07620049,31.26810074,type_4,category_2
customer_id_2359,30.13089943,31.35659981,type_4,category_2
customer_id_1153,30.09259987,31.27400017,type_4,category_2
customer_id_1970,30.08040047,31.27899933,type_4,category_2
customer_id_1090,30.15239906,31.40169907,type_4,category_2
customer_id_764,30.07649994,31.25819969,type_4,category_2
customer_id_831,29.98789978,31.28680038,type_4,category_2
customer_id_1046,30.04490089,31.33300018,type_4,category_2
customer_id_1015,29.96809959,31.26189995,type_4,category_2
customer_id_1014,30.05649948,31.33959961,type_4,category_2
customer_id_1047,30.01869965,31.26140022,type_4,category_2
customer_id_1049,30.15299988,31.40509987,type_4,category_2
customer_id_1012,30.05039978,31.31380081,type_4,category_2
customer_id_2408,30.04430008,31.37639999,type_4,category_2
customer_id_689,30.1541996,31.23679924,type_4,category_2
customer_id_2407,30.0394001,31.33300018,type_4,category_2
customer_id_1288,30.08499908,31.35359955,type_4,category_2
customer_id_1261,29.97500038,31.26029968,type_4,category_2
customer_id_2223,30.15250015,31.39830017,type_4,category_2
customer_id_672,30.47509956,31.19210052,type_4,category_2
customer_id_1039,30.06520081,31.32279968,type_4,category_2
customer_id_781,30.1522007,31.40010071,type_4,category_2
customer_id_340,30.00390053,31.20009995,type_4,category_2
customer_id_2400,30.02359962,31.26440048,type_4,category_2
customer_id_2147,30.13689995,31.38579941,type_4,category_2
customer_id_1292,29.97330093,31.27070045,type_4,category_2
customer_id_328,29.98250008,31.15649986,type_4,category_2
customer_id_2224,30.11709976,31.33139992,type_4,category_2
customer_id_2738,30.09840012,31.3416996,type_4,category_2
customer_id_2291,30.07749939,31.26869965,type_4,category_2
customer_id_2740,30.06999969,31.25839996,type_4,category_2
customer_id_1290,30.04640007,31.32320023,type_4,category_2
customer_id_2399,29.97579956,31.27059937,type_4,category_2
customer_id_1007,29.98719978,31.28549957,type_4,category_2
customer_id_1076,30.12129974,31.31620026,type_4,category_2
customer_id_1856,30.06410027,31.20639992,type_4,category_2
customer_id_2744,30.1487999,31.40139961,type_4,category_2
customer_id_2741,30.06839943,31.27059937,type_4,category_2
customer_id_230,30.01239967,31.19190025,type_4,category_2
customer_id_2137,30.04560089,31.35639954,type_4,category_2
customer_id_2333,29.98600006,31.2833004,type_4,category_2
customer_id_2750,29.9897995,31.28230095,type_4,category_2
customer_id_993,30.13199997,31.35250092,type_4,category_2
customer_id_1813,30.1583004,31.19869995,type_4,category_2
customer_id_2160,30.16020012,31.40500069,type_4,category_2
customer_id_2725,30.15089989,31.40209961,type_4,category_2
customer_id_1044,30.14900017,31.40169907,type_4,category_2
customer_id_1067,30.04599953,31.35000038,type_4,category_2
customer_id_2158,30.10639954,31.29050064,type_4,category_2
customer_id_1253,30.01709938,31.24250031,type_4,category_2
customer_id_1861,30.00559998,31.20229912,type_4,category_2
customer_id_1248,30.04820061,31.31459999,type_4,category_2
customer_id_2429,29.96890068,31.26350021,type_4,category_2
customer_id_1079,30.15229988,31.40509987,type_4,category_2
customer_id_770,29.98159981,31.27589989,type_4,category_2
customer_id_1519,29.99990082,31.13960075,type_4,category_2
customer_id_698,30.52980042,31.25320053,type_4,category_2
customer_id_2140,30.15029907,31.40550041,type_4,category_2
customer_id_1871,30.04870033,31.31489944,type_4,category_2
customer_id_2572,30.12339973,31.33950043,type_4,category_2
customer_id_1875,30.10090065,31.26460075,type_4,category_2
